height,weight,gender,gender_male
1.671134136,135.5157268,male,1
1.732271856,129.219035,male,1
1.617276906,131.7806449,male,1
1.751934651,137.5201833,female,0
1.853273891,145.5601521,female,0
1.689123985,135.0541011,female,0
1.740171172,132.1432139,male,1
1.769014399,144.4335775,male,1
1.659877953,132.2012498,female,0
1.722409248,135.9839397,male,1
1.70125924,130.3966222,female,0
1.70976761,133.2719692,female,0
1.622699022,126.7109375,female,0
1.702451017,134.2578206,female,0
1.749799829,146.0485339,female,0
1.845114361,135.3962123,male,1
1.795927083,131.7285471,male,1
1.915318246,153.1217639,male,1
1.623265244,130.1166438,female,0
1.787232064,136.0162395,female,0
1.718334201,141.1162335,female,0
1.918980293,142.920937,female,0
1.619170171,140.0885571,male,1
1.616027816,134.1910201,male,1
1.640060735,129.5634797,female,0
1.487610428,135.1670624,female,0
1.647424498,129.3426503,female,0
1.624086734,134.9148136,male,1
1.715039379,137.2484318,male,1
1.734175598,143.2174863,male,1
1.887617084,152.1884102,female,0
1.795042384,139.9121399,female,0
1.642309634,128.3483924,male,1
1.610158533,132.8077874,female,0
1.749191917,134.071019,male,1
1.567976679,138.4657702,female,0
1.883145877,144.8399705,male,1
1.817944012,139.0705928,female,0
1.653082435,133.5775233,male,1
1.528686547,119.6986959,male,1
1.835387237,136.9112917,male,1
1.688546015,140.4293703,male,1
1.823781631,137.9046102,male,1
1.540557234,121.7933068,male,1
1.640062498,134.6863886,female,0
1.70052437,140.9547393,female,0
1.704698059,138.8296695,female,0
1.654993453,137.7299111,male,1
1.762284993,134.3302742,male,1
1.593237957,122.5528445,female,0
1.685762051,141.7947708,male,1
1.712029563,133.988079,male,1
1.751443883,136.3180291,male,1
1.771161488,145.1990451,male,1
1.587535791,132.1579396,male,1
1.546588583,129.608868,female,0
1.827767682,152.2133958,female,0
1.733231401,133.4439789,female,0
1.625151346,135.896768,female,0
1.855115198,143.0408255,female,0
1.711567463,136.9213346,male,1
1.817929718,148.5388281,male,1
1.706751848,137.8767712,male,1
1.906074792,147.99522,male,1
1.875534084,149.1392409,female,0
1.675103585,131.9304156,female,0
1.797157095,135.6618064,female,0
1.764537595,133.0028338,male,1
1.836863156,132.0113748,female,0
1.603507654,140.4564183,male,1
1.768605146,132.9142155,female,0
1.805842449,139.1858543,female,0
1.524126051,124.8222361,male,1
1.581674149,130.6207409,male,1
1.496076782,128.8825252,female,0
1.673059317,137.9553333,female,0
1.771754226,135.6723241,male,1
1.850235705,141.6761767,female,0
1.707409478,136.7833737,female,0
1.862861555,141.8996221,male,1
1.561989854,136.1362206,female,0
1.529661756,128.9379626,male,1
1.69444523,138.3966504,female,0
1.738406545,140.2347336,male,1
1.696730525,140.7038955,female,0
1.49325579,125.5678973,male,1
1.691087996,128.0702401,female,0
1.56955305,130.4760923,male,1
1.766967255,135.0915783,female,0
1.736659825,134.1899078,female,0
1.606012021,133.2324212,female,0
1.648613308,138.6220808,female,0
1.594078648,129.8102903,female,0
1.69373209,136.2307696,female,0
1.795514232,148.2867863,female,0
1.601427395,131.2751357,female,0
1.750404652,150.5286481,female,0
1.646974238,135.1762601,male,1
1.620712717,122.231822,male,1
1.689296964,138.2315563,female,0
1.596475768,131.7295803,male,1
1.644635069,138.6805172,female,0
1.580212211,132.3765173,female,0
1.896472513,144.1313457,male,1
1.703526355,129.0548266,female,0
1.630027449,130.4562562,female,0
1.721397991,131.8172973,male,1
1.688767195,131.5357425,male,1
1.67790304,136.838044,female,0
1.76141667,146.420356,male,1
1.775750771,140.7608962,male,1
1.646949885,126.368079,female,0
1.642418176,134.3439221,male,1
1.67249483,139.6078989,male,1
1.469807884,120.4414797,female,0
1.548480894,126.7539589,male,1
1.836687427,141.9078123,male,1
1.864496771,139.300347,female,0
1.675096396,136.996222,female,0
1.757655696,137.2780441,female,0
1.731125015,138.653913,male,1
2.007888081,145.9569432,female,0
1.811957491,138.4105831,female,0
1.687208241,137.9723188,male,1
1.604445956,128.358132,female,0
1.539355368,135.6025877,female,0
1.720346364,134.0191373,female,0
1.624364925,132.3416699,female,0
1.557774629,132.5516856,male,1
1.635342712,124.6753069,female,0
1.5918452,120.7882159,female,0
1.868714164,135.8074266,male,1
1.788163976,145.7211193,female,0
1.699202736,132.2008461,male,1
1.847994414,155.1907171,male,1
1.707736831,132.5656035,male,1
1.61387158,131.6163355,female,0
1.852312408,150.3261701,male,1
1.753891004,147.7250147,male,1
1.596275385,140.1212871,male,1
1.680966132,140.0901378,female,0
1.612438175,135.7422214,female,0
1.561720027,131.0486361,female,0
1.792617755,143.5226931,female,0
1.890941664,141.7911546,female,0
1.560143243,123.9161677,female,0
1.756296924,137.7979739,female,0
1.634935743,130.895864,male,1
1.651287462,130.2982328,male,1
1.640760608,135.5199676,male,1
1.613600923,135.4565722,male,1
1.704852163,135.6846426,female,0
1.616904988,138.2328998,male,1
1.727045683,130.6438386,male,1
1.694976189,133.7805122,male,1
1.676105195,130.2211482,male,1
1.609243634,121.1294986,female,0
1.642322867,131.7027399,female,0
1.775539123,138.1682186,female,0
1.750091719,145.0718347,male,1
1.602244476,133.2662822,female,0
1.709933231,130.3757274,male,1
1.775138712,148.0273984,female,0
1.533059472,132.7581421,female,0
1.754336019,140.6272895,female,0
1.633737624,130.5544607,female,0
1.757059867,133.0557972,female,0
1.623674084,129.3226703,male,1
1.51951179,131.4193326,female,0
1.537245756,136.2852193,male,1
1.704808495,142.9566424,male,1
1.72597225,133.8543654,male,1
1.609568337,124.8803297,male,1
1.763859246,138.8973935,male,1
1.533847994,117.8502029,female,0
1.69339202,136.2854396,female,0
1.57889838,128.2069061,female,0
1.634816389,129.410637,female,0
1.704739867,127.263478,male,1
1.613958663,133.2659337,female,0
1.661544446,130.4137181,female,0
1.800629281,134.1818799,male,1
1.642310813,117.7542296,male,1
1.783569211,139.040886,female,0
1.587029315,138.2127237,female,0
1.752980418,145.955317,male,1
1.844156862,139.9223618,female,0
1.45283555,119.6307172,female,0
1.620310474,133.359395,female,0
1.757707213,132.8934334,female,0
1.679695461,135.4937326,male,1
1.737114587,140.6861308,male,1
1.639601481,138.1147402,male,1
1.708658979,134.9321786,female,0
1.684432276,133.2032451,female,0
1.816778206,136.4489974,female,0
1.725442084,132.1377024,female,0
1.733760266,135.5556189,female,0
1.658812303,134.7774427,male,1
1.651239378,137.129892,female,0
1.656744181,128.8213143,female,0
1.739445214,144.4357036,male,1
1.657901552,131.5394596,female,0
1.728977486,136.3420378,male,1
1.90754008,141.6409456,male,1
1.78711247,127.2344222,male,1
1.667397647,137.7901093,male,1
1.820121392,144.6902891,male,1
1.659192463,131.5529853,female,0
1.496187546,125.1443309,male,1
1.599191369,132.5392645,male,1
1.512920808,117.8333111,female,0
1.664848652,130.5971692,female,0
1.701841838,139.0634153,male,1
1.867643731,137.1107394,female,0
1.732692737,138.1024265,female,0
1.678089947,127.1215883,male,1
1.782940558,141.4791778,male,1
1.478886469,123.766116,female,0
1.723561456,128.1024137,male,1
1.777086519,144.6780227,male,1
1.552141375,123.9341109,female,0
1.814375404,136.667508,male,1
1.733849641,137.695328,male,1
1.658471209,138.6667472,male,1
1.763278187,133.0848002,male,1
1.927069286,146.6618635,male,1
1.718186626,138.0534138,female,0
1.724822059,139.706631,female,0
1.65406391,133.5854033,male,1
1.615015563,128.915639,female,0
1.783033582,135.013728,male,1
1.614391617,131.1503003,male,1
1.707156624,129.9971361,male,1
1.652234255,118.0049603,male,1
1.747897983,139.5776981,male,1
1.733366211,141.1879847,female,0
1.803753994,128.3730375,female,0
1.64899836,127.4012645,male,1
1.673012506,136.7463966,female,0
1.602123628,140.3936588,male,1
1.655570674,132.8825022,female,0
1.737730049,133.2464878,male,1
1.775698862,137.8704609,female,0
1.607783468,137.2635555,male,1
1.786960592,136.1182087,male,1
1.835563786,137.7822293,female,0
1.74134349,134.6534569,female,0
1.887679581,139.617336,male,1
1.62262108,131.7444056,female,0
1.57553453,136.9001188,male,1
1.522127975,127.7217951,female,0
1.849604431,141.218454,female,0
1.765436566,136.8127719,male,1
1.694441533,126.9061226,female,0
1.727996863,140.815392,female,0
1.587451095,128.9833688,male,1
1.944575198,146.3263603,female,0
1.712922118,151.6116437,male,1
1.710939479,137.0407385,male,1
1.772576662,134.8698779,male,1
1.748100923,135.2732582,male,1
1.722388402,141.8616487,male,1
1.620952554,131.6139798,female,0
1.747146836,130.1659519,male,1
1.88820245,149.0062672,male,1
1.834542005,138.3863798,female,0
1.859318663,152.332422,female,0
1.648878432,137.8441619,female,0
1.601039518,127.8153664,male,1
1.687421308,140.7761472,male,1
1.705572491,135.6179021,male,1
1.809419152,144.734826,female,0
1.530753537,128.9613409,male,1
1.852955032,138.4159683,female,0
1.68419921,130.9922113,male,1
1.657311893,138.0153987,female,0
1.598789562,128.2656015,male,1
1.534514333,124.7074743,male,1
1.782317058,134.34024,male,1
1.707331797,137.4845852,female,0
1.57100391,138.8628201,female,0
1.570492123,123.1869416,male,1
1.66642153,133.4421738,male,1
1.866902153,150.4062104,male,1
1.674040865,133.3038363,female,0
1.549685705,129.7461442,male,1
1.675425694,128.459317,male,1
1.672727643,135.7779176,male,1
1.430311336,120.5798455,male,1
1.694570513,139.6571756,female,0
1.676906547,139.7822576,female,0
1.769620636,151.42885,male,1
1.884895609,147.1429463,male,1
1.812656503,142.2618067,female,0
1.673111131,134.6274781,female,0
1.589347409,127.701539,male,1
1.95733598,149.5592182,female,0
1.705921843,133.8190851,female,0
1.701392929,135.9119513,male,1
1.697587491,141.4673622,female,0
1.719808476,130.957711,female,0
1.685563959,139.9775907,male,1
1.642633799,138.7172653,male,1
1.645314106,131.6753627,female,0
1.696724673,124.2269592,male,1
1.645657523,129.2437662,female,0
1.628715422,137.9207438,male,1
1.710643023,135.4178108,female,0
1.674502278,128.7286028,male,1
1.850399299,139.9960903,female,0
1.434903019,125.9482511,female,0
1.809150685,143.1912021,female,0
1.824608519,140.0357655,male,1
1.492660977,122.7989268,male,1
1.665731241,131.3277713,female,0
1.662855913,128.5307447,female,0
1.559248831,136.03932,male,1
1.622218331,129.4993142,male,1
1.588942415,135.5329134,male,1
1.875227044,151.3679325,male,1
1.793567839,144.6699465,male,1
1.827155509,139.1996739,male,1
1.772167206,140.6270108,female,0
1.587094823,129.2337631,male,1
1.647547973,127.8588894,female,0
1.748937456,139.0686692,male,1
1.577787219,122.994162,male,1
1.771299843,144.5033891,female,0
1.67596746,131.4752865,female,0
1.662517919,134.1316942,male,1
1.771095997,139.9712392,female,0
1.744426331,135.9267917,female,0
1.663903383,136.1286382,female,0
1.81593298,138.4221307,female,0
1.591893667,133.9511698,male,1
1.761593561,131.3497796,female,0
1.759310126,138.5974042,male,1
1.669045356,143.1469128,male,1
1.732613302,131.6290085,male,1
1.574888642,125.3557073,male,1
1.792402702,142.1896743,female,0
1.681509786,134.9733982,female,0
1.647727698,134.1395354,male,1
1.804900923,142.6909818,male,1
1.629565631,134.6518889,male,1
1.55915387,133.5061927,male,1
1.544337083,129.2659474,female,0
1.760600995,136.8237615,male,1
1.571957065,131.9607217,female,0
1.875479418,153.2733806,male,1
1.491807059,123.9271842,male,1
1.869645637,138.6096353,male,1
1.721101747,141.5904907,male,1
1.690328689,133.9145286,female,0
1.645508091,121.4120568,female,0
1.739913611,141.232789,female,0
1.69623653,132.1351856,male,1
1.810330188,140.063843,male,1
1.711422765,137.2310399,female,0
1.715030176,136.7040072,female,0
1.663638779,136.729198,male,1
1.694305438,132.53784,male,1
1.730780177,139.1045378,female,0
1.528983161,125.1514246,male,1
1.565181458,131.9531253,male,1
1.774326409,141.7931579,female,0
1.717086544,131.1771337,male,1
1.681601666,139.5099939,female,0
1.701843393,132.4123524,male,1
1.734758171,140.7781975,female,0
1.646024032,134.1376382,male,1
1.622169527,140.2993948,female,0
1.719584526,134.8618964,female,0
1.602162722,128.3615521,female,0
1.740825276,136.9441657,female,0
1.52974164,124.9711831,male,1
1.802915564,144.1454877,male,1
1.747259748,129.2814344,female,0
1.725602973,131.0117366,male,1
1.798269098,134.5744403,male,1
1.866547444,148.0789102,male,1
1.801437007,148.6249172,male,1
1.515912577,125.2733828,male,1
1.572042303,127.7580066,female,0
1.637518142,132.2261679,female,0
1.702609105,140.9398468,female,0
1.751765902,132.9515294,female,0
1.627425619,132.5631258,male,1
1.718676676,140.809822,male,1
1.624461707,133.7285562,female,0
1.63884822,132.8903191,male,1
1.55933389,132.971925,male,1
1.607676675,116.8676723,female,0
1.564831539,131.6309536,male,1
1.602412675,126.8502553,female,0
1.80536418,131.1150445,female,0
1.605060111,132.8090186,male,1
1.963238206,155.0302031,male,1
1.74933179,136.7793469,female,0
1.718483612,140.6885534,female,0
1.614164222,138.7696024,male,1
1.770030988,145.0761217,female,0
1.642436217,140.3216335,female,0
1.712200981,139.3206865,female,0
1.956008454,148.1775909,male,1
1.69039401,126.5098714,female,0
1.814927333,139.5160542,male,1
1.629682357,127.2678849,female,0
1.696501151,145.6797711,male,1
1.877080064,142.9745741,female,0
1.637303294,132.4811887,male,1
1.881244856,146.8196697,male,1
1.770775194,138.7567719,male,1
1.643753322,140.6629213,female,0
1.763240774,135.0487919,female,0
1.797255445,140.8358095,female,0
1.762180996,134.3966969,male,1
1.542977528,120.5487638,female,0
1.627286282,128.3054687,male,1
1.675248136,133.5772228,female,0
1.692556657,132.4813217,male,1
1.76206721,134.6412556,male,1
1.7177701,128.8569177,male,1
1.566465564,127.9077503,female,0
1.738019785,129.3773874,female,0
1.761058575,141.8532085,female,0
1.755979045,138.211151,male,1
1.808078073,133.1161461,male,1
1.783392215,137.6235654,female,0
1.745918008,133.5351184,female,0
1.692983429,136.245044,female,0
1.533903907,133.3974476,male,1
1.742961822,127.7722287,male,1
1.720768769,136.6135688,male,1
1.727157884,135.5572302,male,1
1.572325142,131.9729575,male,1
1.591894346,130.6607004,female,0
1.805315285,136.5059176,male,1
1.696044485,133.2069546,male,1
1.76815007,134.4273742,male,1
1.702831838,140.5216276,male,1
1.702975614,135.2553389,male,1
1.793828381,149.1973725,female,0
1.648395527,132.1164723,male,1
1.709612078,131.9385701,male,1
1.653772471,125.1200516,male,1
1.656550377,123.8118205,female,0
1.669082788,125.5334597,female,0
1.722213377,137.4463021,female,0
1.652125138,135.149882,male,1
1.825575613,133.3728271,female,0
1.61053927,135.0021551,male,1
1.681312836,131.6503365,male,1
1.656026894,133.5353098,female,0
1.844697788,150.2959926,male,1
1.719655478,140.4669705,male,1
1.803184454,138.8165695,male,1
1.551443963,123.116237,female,0
1.726705027,125.5761743,male,1
1.78896308,135.8523874,male,1
1.708228399,134.3557688,female,0
1.806548038,135.3915042,male,1
1.648271155,131.7572729,male,1
1.840934744,142.4309966,female,0
1.929889812,145.3702107,male,1
1.663716144,129.9357943,male,1
1.655449748,133.6157608,male,1
1.845338448,144.4766256,male,1
1.857957215,137.4458653,male,1
1.647713997,139.4403618,female,0
1.657981318,132.4061253,female,0
1.671821539,133.6853251,female,0
1.565554949,131.8188196,female,0
1.608134805,131.5728209,male,1
1.599585923,134.7449793,male,1
1.623220243,132.596633,male,1
1.696531511,131.7643887,male,1
1.723421473,137.9785913,male,1
1.855050049,137.0338714,female,0
1.600164596,130.5510283,female,0
1.79843224,139.755462,male,1
1.678601116,132.8894715,male,1
1.695053629,134.1099939,male,1
1.767481949,128.9648522,female,0
1.587727798,126.6427654,male,1
1.738240975,137.3762732,male,1
1.716645221,136.631543,male,1
1.749245126,132.3238806,female,0
1.728916864,142.7743824,male,1
1.945530014,142.9456265,female,0
1.636226002,136.6585861,female,0
1.646900304,134.480987,female,0
1.637685947,128.6531608,female,0
1.644452288,141.0991689,female,0
1.636261287,125.8448802,female,0
1.818901653,145.5408535,male,1
1.842050425,147.1054328,male,1
1.642925371,128.7931675,male,1
1.616764443,137.8005486,female,0
1.747141556,136.1068452,male,1
1.644777696,133.6823529,female,0
1.763293182,139.4662683,female,0
1.720292302,135.3430714,female,0
1.548425589,131.4753208,male,1
1.85475052,146.7049696,female,0
1.879587767,135.2367285,female,0
1.638721131,138.4577578,male,1
1.661229844,124.7490323,male,1
1.728586539,141.592058,female,0
1.733445679,142.3058096,female,0
1.765854427,132.8378892,male,1
1.901020454,142.9969513,male,1
1.682305277,128.5867405,male,1
1.620170276,129.9339086,female,0
1.562068077,126.5632324,male,1
1.626906996,135.2436525,male,1
1.696687303,141.3859089,male,1
1.879455786,150.9512084,female,0
1.64823887,129.6011034,male,1
1.722378795,135.0728304,male,1
