height,weight,gender,gender_male
13.32627826,145.0335565,male,1
12.73859285,127.7684208,male,1
12.94727052,135.2108778,female,0
12.85092855,128.396447,male,1
13.0697644,146.1351163,female,0
13.89771872,140.6353007,female,0
12.30151812,127.2127776,male,1
13.29896996,141.6001854,male,1
12.40454922,129.0054161,female,0
12.85615344,131.7139024,male,1
13.44951694,139.7956495,female,0
13.06303181,135.5404575,female,0
12.6183419,128.8762661,female,0
12.76115053,136.242877,male,1
13.29646485,149.4506038,female,0
12.7552473,128.5607079,male,1
13.12115033,129.2332781,male,1
13.05586912,134.786449,male,1
12.78608605,144.640545,male,1
13.83616424,141.7013476,female,0
13.27927672,146.3651791,male,1
12.23717999,133.2627911,female,0
13.10971179,133.1643304,female,0
12.78210215,134.5359831,male,1
13.36129984,147.4041498,female,0
12.73085985,129.1417576,female,0
12.9943309,133.408416,male,1
13.23064144,134.6165318,female,0
13.36628415,134.2549923,female,0
12.56968719,125.7521302,female,0
12.90949215,127.2077925,female,0
12.8549814,132.7956908,male,1
12.78540995,127.8834877,female,0
13.69870587,144.9962008,female,0
13.19279414,129.2454303,female,0
12.54556338,130.3499814,female,0
13.38576182,143.7569545,male,1
13.82828847,135.6421028,female,0
13.4285015,142.0326092,male,1
12.442118,133.5414951,female,0
12.85136799,126.5306245,male,1
13.51551373,149.6974177,male,1
12.76414139,133.5567477,male,1
13.20750523,133.6940379,male,1
13.33215438,138.5943249,male,1
12.67796101,133.1569822,female,0
13.01555786,135.0824002,female,0
11.72976243,121.4874433,female,0
12.6394669,125.2746938,male,1
12.9411869,134.5839634,female,0
12.55078357,121.6925116,male,1
13.65005909,142.6059262,male,1
12.47792395,123.3297549,female,0
12.86854907,129.1221279,female,0
13.08844551,141.8341688,male,1
13.57986498,147.662917,male,1
12.47563139,130.8663798,female,0
13.47707823,135.3542549,female,0
13.04232842,133.4691231,female,0
12.65641788,136.1579452,female,0
13.21442525,138.0191019,male,1
13.11451856,147.5919462,female,0
12.8061638,133.9655048,female,0
13.06514527,136.309256,female,0
12.8897969,131.5278497,male,1
13.0818643,136.2352913,male,1
13.28989491,137.5483042,male,1
13.63305425,146.4706275,male,1
12.55475388,133.5944341,female,0
13.83222085,141.7352196,male,1
12.26699319,118.5833962,female,0
12.98006737,125.0600477,female,0
13.26209531,140.4815427,female,0
13.14571864,130.8881263,female,0
12.79738273,121.1220494,male,1
12.95834779,135.9022818,male,1
12.84795667,144.9999929,male,1
12.81040017,132.0228217,female,0
13.3602403,143.4404644,female,0
13.17460265,137.1942242,female,0
12.76992185,131.0410038,female,0
13.37893863,144.0933818,female,0
13.15572101,135.0851249,male,1
13.34648348,140.4012722,female,0
13.27766126,139.7566332,male,1
12.71652664,127.5145727,female,0
12.82178574,137.1593065,female,0
13.32189686,137.8616692,male,1
13.27040703,134.2731255,male,1
13.03038695,137.5780412,female,0
13.08332044,131.094297,female,0
13.51949145,141.5292303,female,0
12.80953887,131.9965481,female,0
13.24654573,143.1649647,male,1
12.96063554,136.3625279,female,0
12.95465893,133.7864592,male,1
13.45316946,144.5827158,female,0
13.35118585,146.0781195,male,1
13.34672605,141.8565997,male,1
13.52977413,141.5791571,female,0
13.04645693,128.545838,male,1
13.29735048,133.0841965,female,0
12.91887505,131.9225427,male,1
13.1621299,133.5732708,female,0
12.98840134,133.4144282,male,1
13.07554816,135.7682294,female,0
13.26467377,140.6242489,female,0
12.72076229,130.5564027,male,1
13.8175205,147.8944446,male,1
12.64673184,130.2922852,male,1
12.5641599,119.0517241,male,1
13.47520348,136.0938774,female,0
13.33853916,138.2378757,male,1
13.27558655,132.0721254,female,0
13.27717798,141.1413712,male,1
13.03370754,142.5925203,female,0
12.68965942,136.6075374,female,0
13.0674422,134.3118084,female,0
12.77608637,139.0678221,female,0
13.40713233,140.618936,male,1
12.98188839,132.5792832,male,1
12.71790187,127.8055007,female,0
12.9145709,131.8807224,male,1
13.1958067,135.1237732,male,1
12.82040383,133.0334583,female,0
12.71919007,131.6917679,male,1
13.13152208,136.2336662,male,1
13.1320092,138.4095237,male,1
12.84252967,138.4185155,female,0
12.85650096,137.3925791,male,1
13.12709029,128.7357598,female,0
12.470732,114.9899726,male,1
12.48700774,132.6342807,male,1
12.75991998,124.5733854,male,1
12.95629301,132.8089372,female,0
13.15709222,130.7039727,female,0
13.59240825,133.3668789,male,1
13.36325545,141.9956118,female,0
12.97692624,137.9960832,male,1
13.03111039,132.022367,female,0
12.64811078,117.0321417,female,0
13.03130341,132.1762121,male,1
12.92723534,135.5157268,male,1
13.16157991,129.219035,male,1
12.71722024,131.7806449,male,1
13.23606683,137.5201833,female,0
13.61350025,145.5601521,female,0
12.99663028,135.0541011,female,0
13.19155477,132.1432139,male,1
13.30043007,144.4335775,male,1
12.88362508,132.2012498,female,0
13.12405901,135.9839397,male,1
13.04323288,130.3966222,female,0
13.07580823,133.2719692,female,0
12.73852041,126.7109375,female,0
13.04780065,134.2578206,female,0
13.22799996,146.0485339,female,0
13.58349867,135.3962123,male,1
13.4012204,131.7285471,male,1
13.83950232,153.1217639,male,1
12.74074269,130.1166438,female,0
13.36873989,136.0162395,female,0
13.10852471,141.1162335,female,0
13.85272642,142.920937,female,0
12.72466177,140.0885571,male,1
12.71230827,134.1910201,male,1
12.8064856,129.5634797,female,0
12.19676362,135.1670624,female,0
12.83520353,129.3426503,female,0
12.74396616,134.9148136,male,1
13.0959512,137.2484318,male,1
13.16881011,143.2174863,male,1
13.73905777,152.1884102,female,0
13.39791918,139.9121399,female,0
12.81526291,128.3483924,male,1
12.68920223,132.8077874,female,0
13.22570194,134.071019,male,1
12.52188755,138.4657702,female,0
13.72277624,144.8399705,male,1
13.48311541,139.0705928,female,0
12.85722534,133.5775233,male,1
12.36400642,119.6986959,male,1
13.54764643,136.9112917,male,1
12.99440655,140.4293703,male,1
13.50474595,137.9046102,male,1
12.4119186,121.7933068,male,1
12.80649249,134.6863886,female,0
13.04041552,140.9547393,female,0
13.05640862,138.8296695,female,0
12.86465488,137.7299111,male,1
13.27510826,134.3302742,male,1
12.62235302,122.5528445,female,0
12.98368997,141.7947708,male,1
13.08445476,133.988079,male,1
13.2342128,136.3180291,male,1
13.30849912,145.1990451,male,1
12.5997452,132.1579396,male,1
12.43619147,129.608868,female,0
13.51949586,152.2133958,female,0
13.16522465,133.4439789,female,0
12.7481424,135.896768,female,0
13.62026137,143.0408255,female,0
13.0826888,136.9213346,male,1
13.48306241,148.5388281,male,1
13.06427131,137.8767712,male,1
13.80606676,147.99522,male,1
13.695014,149.1392409,female,0
12.94257928,131.9304156,female,0
13.4058088,135.6618064,female,0
13.28358986,133.0028338,male,1
13.55309247,132.0113748,female,0
12.66296827,140.4564183,male,1
13.29889148,132.9142155,female,0
13.43816375,139.1858543,female,0
12.34555001,124.8222361,male,1
12.57646273,130.6207409,male,1
12.23142176,128.8825252,female,0
12.93467942,137.9553333,female,0
13.31072585,135.6723241,male,1
13.60233695,141.6761767,female,0
13.06678797,136.7833737,female,0
13.64866863,141.8996221,male,1
12.49795925,136.1362206,female,0
12.36794953,128.9379626,male,1
13.01708581,138.3966504,female,0
13.1848646,140.2347336,male,1
13.02586091,140.7038955,female,0
12.21988457,125.5678973,male,1
13.00418393,128.0702401,female,0
12.52818043,130.4760923,male,1
13.29273206,135.0915783,female,0
13.17823897,134.1899078,female,0
12.67285296,133.2324212,female,0
12.83983375,138.6220808,female,0
12.62568275,129.8102903,female,0
13.01434628,136.2307696,female,0
13.39967997,148.2867863,female,0
12.65475166,131.2751357,female,0
13.23028591,150.5286481,female,0
12.83344941,135.1762601,male,1
12.73072157,122.231822,male,1
12.99729573,138.2315563,female,0
12.63517221,131.7295803,male,1
12.82433261,138.6805172,female,0
12.57064919,132.3765173,female,0
13.77124727,144.1313457,male,1
13.05192076,129.0548266,female,0
12.76725283,130.4562562,female,0
13.12020576,131.8172973,male,1
12.99525758,131.5357425,male,1
12.95338967,136.838044,female,0
13.27183736,146.420356,male,1
13.32572989,140.7608962,male,1
12.83335453,126.368079,female,0
12.81568639,134.3439221,male,1
12.93249717,139.6078989,male,1
12.12356335,120.4414797,female,0
12.44379723,126.7539589,male,1
13.55244416,141.9078123,male,1
13.65465771,139.300347,female,0
12.94255151,136.996222,female,0
13.25766079,137.2780441,female,0
13.15722241,138.653913,male,1
14.16999676,145.9569432,female,0
13.46089704,138.4105831,female,0
12.98925803,137.9723188,male,1
12.66667263,128.358132,female,0
12.40707608,135.6025877,female,0
13.11619748,134.0191373,female,0
12.74505757,132.3416699,female,0
12.4810842,132.5516856,male,1
12.78805189,124.6753069,female,0
12.61683478,120.7882159,female,0
13.67009204,135.8074266,male,1
13.37222485,145.7211193,female,0
13.03534708,132.2008461,male,1
13.59409583,155.1907171,male,1
13.06804052,132.5656035,male,1
12.70382454,131.6163355,female,0
13.60996843,150.3261701,male,1
13.243455,147.7250147,male,1
12.63437923,140.1212871,male,1
12.9652078,140.0901378,female,0
12.69818166,135.7422214,female,0
12.49687972,131.0486361,female,0
13.38886759,143.5226931,female,0
13.75115146,141.7911546,female,0
12.49056941,123.9161677,female,0
13.25253532,137.7979739,female,0
12.78646059,130.895864,male,1
12.85024304,130.2982328,male,1
12.8092178,135.5199676,male,1
12.70275924,135.4565722,male,1
13.05699875,135.6846426,female,0
12.71575789,138.2328998,male,1
13.14171101,130.6438386,male,1
13.01912512,133.7805122,male,1
12.94644814,130.2211482,male,1
12.68559669,121.1294986,female,0
12.81531454,131.7027399,female,0
13.32493573,138.1682186,female,0
13.22910322,145.0718347,male,1
12.6579796,133.2662822,female,0
13.07644153,130.3757274,male,1
13.32343316,148.0273984,female,0
12.38167788,132.7581421,female,0
13.24513503,140.6272895,female,0
12.78177462,130.5544607,female,0
13.25541349,133.0557972,female,0
12.74234705,129.3226703,male,1
12.32684789,131.4193326,female,0
12.39857152,136.2852193,male,1
13.05683152,142.9566424,male,1
13.13762631,133.8543654,male,1
12.68687644,124.8803297,male,1
13.28103628,138.8973935,male,1
12.3848617,117.8502029,female,0
13.01303969,136.2854396,female,0
12.56542232,128.2069061,female,0
12.78599386,129.410637,female,0
13.05656872,127.263478,male,1
12.70416728,133.2659337,female,0
12.89009094,130.4137181,female,0
13.41875285,134.1818799,male,1
12.81526751,117.7542296,male,1
13.35503355,139.040886,female,0
12.59773517,138.2127237,female,0
13.24001668,145.955317,male,1
13.57997372,139.9223618,female,0
12.05336281,119.6307172,female,0
12.72914166,133.359395,female,0
13.25785508,132.8934334,female,0
12.96030656,135.4937326,male,1
13.17996429,140.6861308,male,1
12.80469243,138.1147402,male,1
13.0715683,134.9321786,female,0
12.97856801,133.2032451,female,0
13.47879151,136.4489974,female,0
13.13560842,132.1377024,female,0
13.16723307,135.5556189,female,0
12.87948875,134.7774427,male,1
12.85005594,137.129892,female,0
12.8714575,128.8213143,female,0
13.18880288,144.4357036,male,1
12.87595259,131.5394596,female,0
13.14905885,136.3420378,male,1
13.81137242,141.6409456,male,1
13.3682926,127.2344222,male,1
12.91277525,137.7901093,male,1
13.49118747,144.6902891,male,1
12.88096449,131.5529853,female,0
12.23187454,125.1443309,male,1
12.64591384,132.5392645,male,1
12.30008458,117.8333111,female,0
12.90290142,130.5971692,female,0
13.04546602,139.0634153,male,1
13.66617624,137.1107394,female,0
13.16317871,138.1024265,female,0
12.95411111,127.1215883,male,1
13.35267972,141.4791778,male,1
12.16094762,123.766116,female,0
13.12844795,128.1024137,male,1
13.33074086,144.6780227,male,1
12.4584966,123.9341109,female,0
13.46987529,136.667508,male,1
13.16757244,137.695328,male,1
12.8781645,138.6667472,male,1
13.27884854,133.0848002,male,1
13.88189211,146.6618635,male,1
13.1079618,138.0534138,female,0
13.13324811,139.706631,female,0
12.8610416,133.5854033,male,1
12.70832626,128.915639,female,0
13.35302805,135.013728,male,1
12.70587115,131.1503003,male,1
13.06582039,129.9971361,male,1
12.85392646,118.0049603,male,1
13.22080929,139.5776981,male,1
13.16573663,141.1879847,female,0
13.43039089,128.3730375,female,0
12.84133311,127.4012645,male,1
12.93449847,136.7463966,female,0
12.65750224,140.3936588,male,1
12.86689813,132.8825022,female,0
13.18229892,133.2464878,male,1
13.32553512,137.8704609,female,0
12.67984017,137.2635555,male,1
13.36772453,136.1182087,male,1
13.548298,137.7822293,female,0
13.19599746,134.6534569,female,0
13.73928521,139.617336,male,1
12.73821447,131.7444056,female,0
12.55202983,136.9001188,male,1
12.33745507,127.7217951,female,0
13.60001629,141.218454,female,0
13.28697319,136.8127719,male,1
13.01707161,126.9061226,female,0
13.14532945,140.815392,female,0
12.59940909,128.9833688,male,1
13.94480261,146.3263603,female,0
13.08786506,151.6116437,male,1
13.08028853,137.0407385,male,1
13.31381486,134.8698779,male,1
13.22157677,135.2732582,male,1
13.12397959,141.8616487,male,1
12.7316635,131.6139798,female,0
13.21796821,130.1659519,male,1
13.7411879,149.0062672,male,1
13.54452659,138.3863798,female,0
13.63568356,152.332422,female,0
12.84086614,137.8441619,female,0
12.65321903,127.8153664,male,1
12.99007817,140.7761472,male,1
13.05975686,135.6179021,male,1
13.45146517,144.734826,female,0
12.37236249,128.9613409,male,1
13.61232909,138.4159683,female,0
12.97767009,130.9922113,male,1
12.87366262,138.0153987,female,0
12.64432506,128.2656015,male,1
12.38755155,124.7074743,male,1
13.35034478,134.34024,male,1
13.06649072,137.4845852,female,0
12.53396948,138.8628201,female,0
12.53192772,123.1869416,male,1
12.90899504,133.4421738,male,1
13.66346278,150.4062104,male,1
12.93847311,133.3038363,female,0
12.44863729,129.7461442,male,1
12.9438236,128.459317,male,1
12.93339725,135.7779176,male,1
11.95956243,120.5798455,male,1
13.01756703,139.6571756,female,0
12.94954264,139.7822576,female,0
13.30270888,151.42885,male,1
13.72915004,147.1429463,male,1
13.46349324,142.2618067,female,0
12.93487971,134.6274781,female,0
12.60693226,127.701539,male,1
13.99048241,149.5592182,female,0
13.0610943,133.8190851,female,0
13.04374536,135.9119513,male,1
13.02914998,141.4673622,female,0
13.11414685,130.957711,female,0
12.98292709,139.9775907,male,1
12.81652761,138.7172653,male,1
12.82697979,131.6753627,female,0
13.02583845,124.2269592,male,1
12.82831837,129.2437662,female,0
12.76211355,137.9207438,male,1
13.07915526,135.4178108,female,0
12.9402561,128.7286028,male,1
13.60293828,139.9960903,female,0
11.97874375,125.9482511,female,0
13.45046722,143.1912021,female,0
13.50780707,140.0357655,male,1
12.21745054,122.7989268,male,1
12.90632109,131.3277713,female,0
12.89517706,128.5307447,female,0
12.48698855,136.03932,male,1
12.73663351,129.4993142,male,1
12.60532592,135.5329134,male,1
13.69389296,151.3679325,male,1
13.39241516,144.6699465,male,1
13.51723163,139.1996739,male,1
13.31227706,140.6270108,female,0
12.59799517,129.2337631,male,1
12.83568453,127.8588894,female,0
13.22473991,139.0686692,male,1
12.56100004,122.994162,male,1
13.30901891,144.5033891,female,0
12.94591619,131.4752865,female,0
12.89386645,134.1316942,male,1
13.30825307,139.9712392,female,0
13.20767327,135.9267917,female,0
12.8992379,136.1286382,female,0
13.47565576,138.4221307,female,0
12.61702686,133.9511698,male,1
13.27250376,131.3497796,female,0
13.26389885,138.5974042,male,1
12.91915383,143.1469128,male,1
13.16287697,131.6290085,male,1
12.54945673,125.3557073,male,1
13.38806447,142.1896743,female,0
12.96730422,134.9733982,female,0
12.83638461,134.1395354,male,1
13.43466011,142.6909818,male,1
12.7654441,134.6518889,male,1
12.48660831,133.5061927,male,1
12.42713596,129.2659474,female,0
13.26876405,136.8237615,male,1
12.53777119,131.9607217,female,0
13.69481441,153.2733806,male,1
12.21395538,123.9271842,male,1
13.67349859,138.6096353,male,1
13.11907675,141.5904907,male,1
13.00126413,133.9145286,female,0
12.82773593,121.4120568,female,0
13.1905785,141.232789,female,0
13.02396456,132.1351856,male,1
13.45485113,140.063843,male,1
13.08213578,137.2310399,female,0
13.09591607,136.7040072,female,0
12.8982122,136.729198,male,1
13.01654884,132.53784,male,1
13.15591189,139.1045378,female,0
12.36520586,125.1514246,male,1
12.51072123,131.9531253,male,1
13.32038441,141.7931579,female,0
13.10376489,131.1771337,male,1
12.96765849,139.5099939,female,0
13.04547199,132.4123524,male,1
13.17102187,140.7781975,female,0
12.82974681,134.1376382,male,1
12.73644192,140.2993948,female,0
13.11329297,134.8618964,female,0
12.65765666,128.3615521,female,0
13.19403379,136.9441657,female,0
12.36827247,124.9711831,male,1
13.42726913,144.1454877,male,1
13.21839532,129.2814344,female,0
13.13622082,131.0117366,male,1
13.40995562,134.5744403,male,1
13.66216471,148.0789102,male,1
13.4217622,148.6249172,male,1
12.31224016,125.2733828,male,1
12.53811112,127.7580066,female,0
12.79655478,132.2261679,female,0
13.04840644,140.9398468,female,0
13.23542935,132.9515294,female,0
12.7570593,132.5631258,male,1
13.10983095,140.809822,male,1
12.74543725,133.7285562,female,0
12.80175074,132.8903191,male,1
12.48732914,132.971925,male,1
12.67941905,116.8676723,female,0
12.50932268,131.6309536,male,1
12.65864398,126.8502553,female,0
13.43638411,131.1150445,female,0
12.6690967,132.8090186,male,1
14.01156025,155.0302031,male,1
13.22623072,136.7793469,female,0
13.1090946,140.6885534,female,0
12.70497628,138.7696024,male,1
13.30425115,145.0761217,female,0
12.81575678,140.3216335,female,0
13.08510979,139.3206865,female,0
13.98573721,148.1775909,male,1
13.00151533,126.5098714,female,0
13.47192389,139.5160542,male,1
12.76590129,127.2678849,female,0
13.02498043,145.6797711,male,1
13.70065715,142.9745741,female,0
12.79571528,132.4811887,male,1
13.71584797,146.8196697,male,1
13.30704773,138.7567719,male,1
12.82089436,140.6629213,female,0
13.27870767,135.0487919,female,0
13.40617561,140.8358095,female,0
13.27471656,134.3966969,male,1
12.42166465,120.5487638,female,0
12.75651317,128.3054687,male,1
12.9431377,133.5772228,female,0
13.00982958,132.4813217,male,1
13.27428796,134.6412556,male,1
13.10637288,128.8569177,male,1
12.5158522,127.9077503,female,0
13.18339784,129.3773874,female,0
13.27048821,141.8532085,female,0
13.25133595,138.211151,male,1
13.44647936,133.1161461,male,1
13.35437088,137.6235654,female,0
13.21331907,133.5351184,female,0
13.01146967,136.245044,female,0
12.38508743,133.3974476,male,1
13.20212794,127.7722287,male,1
13.11780762,136.6135688,male,1
13.14213789,135.5572302,male,1
12.53923898,131.9729575,male,1
12.61702955,130.6607004,female,0
13.43620216,136.5059176,male,1
13.02322727,133.2069546,male,1
13.29718041,134.4273742,male,1
13.04925989,140.5216276,male,1
13.04981078,135.2553389,male,1
13.39338785,149.1973725,female,0
12.83898566,132.1164723,male,1
13.07521349,131.9385701,male,1
12.85990852,125.1200516,male,1
12.87070463,123.8118205,female,0
12.91929869,125.5334597,female,0
13.12331276,137.4463021,female,0
12.853502,135.149882,male,1
13.51138636,133.3728271,female,0
12.69070238,135.0021551,male,1
12.96654478,131.6503365,male,1
12.86867085,133.5353098,female,0
13.58196521,150.2959926,male,1
13.1135635,140.4669705,male,1
13.42827038,138.8165695,male,1
12.45569734,123.116237,female,0
13.14041486,125.5761743,male,1
13.37521245,135.8523874,male,1
13.06992119,134.3557688,female,0
13.44078881,135.3915042,male,1
12.83850129,131.7572729,male,1
13.56810504,142.4309966,female,0
13.89204741,145.3702107,male,1
12.8985121,129.9357943,male,1
12.86642821,133.6157608,male,1
13.58432349,144.4766256,male,1
13.63069042,137.4458653,male,1
12.83633124,139.4403618,female,0
12.87626234,132.4061253,female,0
12.92989381,133.6853251,female,0
12.51221383,131.8188196,female,0
12.68122551,131.5728209,male,1
12.64747375,134.7449793,male,1
12.74056609,132.596633,male,1
13.02509697,131.7643887,male,1
13.12791481,137.9785913,male,1
13.62002221,137.0338714,female,0
12.64976125,130.5510283,female,0
13.4105639,139.755462,male,1
12.95608396,132.8894715,male,1
13.01942253,134.1099939,male,1
13.29466791,128.9648522,female,0
12.60050712,126.6427654,male,1
13.1842367,137.3762732,male,1
13.10208083,136.631543,male,1
13.22590309,132.3238806,female,0
13.14882833,142.7743824,male,1
13.94822574,142.9456265,female,0
12.791505,136.6585861,female,0
12.83316136,134.480987,female,0
12.79721043,128.6531608,female,0
12.82361996,141.0991689,female,0
12.79164293,125.8448802,female,0
13.4866662,145.5408535,male,1
13.57221583,147.1054328,male,1
12.81766504,128.7931675,male,1
12.71520524,137.8005486,female,0
13.21794824,136.1068452,male,1
12.82488868,133.6823529,female,0
13.27890501,139.4662683,female,0
13.11599139,135.3430714,female,0
12.443575,131.4753208,male,1
13.61892257,146.7049696,female,0
13.70980586,135.2367285,female,0
12.80125436,138.4577578,male,1
12.88887056,124.7490323,male,1
13.14757217,141.592058,female,0
13.16603843,142.3058096,female,0
13.28854555,132.8378892,male,1
13.78774983,142.9969513,male,1
12.97037115,128.5867405,male,1
12.72859095,129.9339086,female,0
12.49827219,126.5632324,male,1
12.75502644,135.2436525,male,1
13.025695,141.3859089,male,1
13.70932451,150.9512084,female,0
12.83837556,129.6011034,male,1
13.12394299,135.0728304,male,1
13.0321054,126.5006946,male,1
